Año,Tipo_Vuelo,Servicio,Region_Aerolinea,Aerolinea,MesNum,Valor
2018,int,reg,eur,klm,6,14743
2018,int,reg,eur,lufthansa,6,29048
2018,int,reg,eur,neos air,6,3523
2018,int,reg,eur,orbest airlines,6,5955
2018,int,reg,eur,thomas cook airlines,6,27944
2018,int,reg,eur,tui airways,6,57535
2018,int,reg,eur,tui fly belgium,6,4925
2018,int,reg,eur,tui airlines nederland,6,4695
2018,int,reg,eur,virgin atlantic airways limited,6,3237
2018,int,reg,eur,wamos air,6,6702
2018,int,reg,eur,xl airways france,6,2440
2018,int,reg,mex,aeromar,6,977
2018,int,reg,mex,aeromexico (aerovias de mexico),6,579620
2018,int,reg,mex,aeromexico connect (aerolitoral),6,104767
2018,int,reg,mex,interjet (abc aerolineas),6,303760
2018,int,reg,mex,vivaaerobus (aeroenlaces),6,22107
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),6,248974
2018,int,reg,usa,virgin america (alaska airlines),6,151964
2018,int,reg,usa,american airlines,6,430242
2018,int,reg,usa,compass airlines,6,4823
2018,int,reg,usa,continental express (express jet),6,25547
2018,int,reg,usa,delta airlines,6,304318
2018,int,reg,usa,envoy air (american eagle airlines),6,45441
2018,int,reg,usa,frontier,6,50082
2018,int,reg,usa,jetblue,6,72676
2018,int,reg,usa,sun country airlines (mn airlines),6,35341
2018,int,reg,usa,mesa airlines,6,78759
2018,int,reg,usa,republic airlines,6,9707
2018,int,reg,usa,skywest airlines,6,16782
2018,int,reg,usa,southwest airlines (airtran airways),6,242604
2018,int,reg,usa,spirit airlines,6,52027
2018,int,reg,usa,united airlines,6,427142
2018,int,flet,can,air transat,7,17534
2018,int,flet,csa,copa airlines,7,122
2018,int,flet,eur,aerowings gmbh,7,11512
2018,int,flet,eur,tui airlines nederland,7,2223
2018,int,flet,mex,interjet (abc aerolineas),7,607
2018,int,flet,mex,magnicharters (grupo aereo monterrey),7,2791
2018,int,flet,mex,vivaaerobus (aeroenlaces),7,9931
2018,int,flet,mex,volaris (concesionaria vuela cia de aviacion),7,6046
2018,int,flet,usa,virgin america (alaska airlines),7,1069
2018,int,flet,usa,caribbean sun airlines,7,151
2018,int,flet,usa,swift air,7,11988
2018,int,flet,usa,trans-exec air service,7,2
2018,int,reg,asi,all nippon airways,7,7133
2018,int,reg,asi,china southern airlines,7,969
2018,int,reg,asi,hainan airlines,7,2109
2018,int,reg,can,air canada,7,65909
2018,int,reg,can,air transat,7,8339
2018,int,reg,can,sunwing airlines,7,26226
2018,int,reg,can,west jet,7,49138
2018,int,reg,csa,aerolineas argentinas,7,9446
2018,int,reg,csa,aerorepublica,7,9136
2018,int,reg,csa,avianca,7,48573
2018,int,reg,csa,copa airlines,7,106042
2018,int,reg,csa,lacsa (lineas aereas costarricences),7,8803
2018,int,reg,csa,lan chile airlines (latam chile),7,16249
2018,int,reg,csa,lan colombia (latam colombia),7,6281
2018,int,reg,csa,lan peru (latam peru),7,40520
2018,int,reg,csa,latam brasil (tam lineas aereas),7,11178
2018,int,reg,csa,taca international airlines,7,13433
2018,int,reg,csa,avianca (taca peru),7,15609
2018,int,reg,csa,tropic air limited,7,380
2018,int,reg,csa,volaris (costa rica y el salvador),7,15978
2018,int,reg,eur,air europa (air espana),7,15236
2018,int,reg,eur,air france,7,29510
2018,int,reg,eur,alitalia,7,15177
2018,int,reg,eur,blue panorama,7,2568
2018,int,reg,eur,british airways,7,19610
2018,int,reg,eur,edelweiss air ag,7,7463
2018,int,reg,eur,evelop airlines,7,12670
2018,int,reg,eur,iberia,7,52209
2018,int,reg,eur,klm,7,15676
2018,int,reg,eur,lufthansa,7,30965
2018,int,reg,eur,neos air,7,3961
2018,int,reg,eur,orbest airlines,7,7622
2018,int,reg,eur,thomas cook airlines,7,28003
2018,int,reg,eur,tui airways,7,60434
2018,int,reg,eur,tui fly belgium,7,5473
2018,int,reg,eur,tui airlines nederland,7,4562
2018,int,reg,eur,virgin atlantic airways limited,7,4260
2018,int,reg,eur,wamos air,7,20329
2018,int,reg,eur,xl airways france,7,2459
2018,int,reg,mex,aeromar,7,1386
2018,int,reg,mex,aeromexico (aerovias de mexico),7,658532
2018,int,reg,mex,aeromexico connect (aerolitoral),7,121906
2018,int,reg,mex,interjet (abc aerolineas),7,357696
2018,int,reg,mex,vivaaerobus (aeroenlaces),7,23614
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),7,287922
2018,int,reg,usa,virgin america (alaska airlines),7,161865
2018,int,reg,usa,american airlines,7,479784
2018,int,reg,usa,compass airlines,7,4967
2018,int,reg,usa,continental express (express jet),7,26101
2018,int,reg,usa,delta airlines,7,325676
2018,int,reg,usa,envoy air (american eagle airlines),7,53350
2018,int,reg,usa,frontier,7,49721
2018,int,reg,usa,jetblue,7,72676
2018,int,reg,usa,sun country airlines (mn airlines),7,32997
2018,int,reg,usa,mesa airlines,7,78759
2018,int,reg,usa,republic airlines,7,10662
2018,int,reg,usa,skywest airlines,7,19724
2018,int,reg,usa,southwest airlines (airtran airways),7,264279
2018,int,reg,usa,spirit airlines,7,53465
2018,int,reg,usa,united airlines,7,481852
2018,int,flet,can,air transat,8,18322
2018,int,flet,eur,aerowings gmbh,8,11215
2018,int,flet,eur,tui airlines nederland,8,2159
2018,int,flet,mex,interjet (abc aerolineas),8,144
2018,int,flet,mex,magnicharters (grupo aereo monterrey),8,2709
2018,int,flet,mex,vivaaerobus (aeroenlaces),8,4060
2018,int,flet,mex,volaris (concesionaria vuela cia de aviacion),8,1642
2018,int,flet,usa,virgin america (alaska airlines),8,596
2018,int,flet,usa,swift air,8,5007
2018,int,reg,asi,all nippon airways,8,6622
2018,int,reg,asi,china southern airlines,8,644
2018,int,reg,asi,hainan airlines,8,2402
2018,int,reg,can,air canada,8,65123
2018,int,reg,can,air transat,8,7155
2018,int,reg,can,sunwing airlines,8,26267
2018,int,reg,can,west jet,8,48400
2018,int,reg,csa,aerolineas argentinas,8,8122
2018,int,reg,csa,aerorepublica,8,7201
2018,int,reg,csa,avianca,8,47907
2018,int,reg,csa,copa airlines,8,96303
2018,int,reg,csa,lacsa (lineas aereas costarricences),8,8354
2018,int,reg,csa,lan chile airlines (latam chile),8,12806
2018,int,reg,csa,lan colombia (latam colombia),8,6150
2018,int,reg,csa,lan peru (latam peru),8,42456
2018,int,reg,csa,latam brasil (tam lineas aereas),8,13103
2018,int,reg,csa,taca international airlines,8,11991
2018,int,reg,csa,avianca (taca peru),8,14665
2018,int,reg,csa,tropic air limited,8,373
2018,int,reg,csa,volaris (costa rica y el salvador),8,14570
2018,int,reg,eur,air europa (air espana),8,14964
2018,int,reg,eur,air france,8,28595
2018,int,reg,eur,alitalia,8,13800
2018,int,reg,eur,blue panorama,8,2760
2018,int,reg,eur,british airways,8,18336
2018,int,reg,eur,edelweiss air ag,8,7043
2018,int,reg,eur,evelop airlines,8,13104
2018,int,reg,eur,iberia,8,48985
2018,int,reg,eur,klm,8,15417
2018,int,reg,eur,lufthansa,8,27562
2018,int,reg,eur,neos air,8,4679
2018,int,reg,eur,orbest airlines,8,6063
2018,int,reg,eur,thomas cook airlines,8,28235
2018,int,reg,eur,tui airways,8,61234
2018,int,reg,eur,tui fly belgium,8,5346
2018,int,reg,eur,tui airlines nederland,8,4692
2018,int,reg,eur,virgin atlantic airways limited,8,4265
2018,int,reg,eur,wamos air,8,20833
2018,int,reg,eur,xl airways france,8,3173
2018,int,reg,mex,aeromar,8,1472
2018,int,reg,mex,aeromexico (aerovias de mexico),8,626020
2018,int,reg,mex,aeromexico connect (aerolitoral),8,108452
2018,int,reg,mex,interjet (abc aerolineas),8,344278
2018,int,reg,mex,vivaaerobus (aeroenlaces),8,23398
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),8,247907
2018,int,reg,usa,virgin america (alaska airlines),8,137331
2018,int,reg,usa,american airlines,8,413540
2018,int,reg,usa,compass airlines,8,4580
2018,int,reg,usa,continental express (express jet),8,24332
2018,int,reg,usa,delta airlines,8,279541
2018,int,reg,usa,envoy air (american eagle airlines),8,48170
2018,int,reg,usa,frontier,8,42081
2018,int,reg,usa,jetblue,8,83182
2018,int,reg,usa,sun country airlines (mn airlines),8,18609
2018,int,reg,usa,mesa airlines,8,79249
2018,int,reg,usa,republic airlines,8,11122
2018,int,reg,usa,skywest airlines,8,16906
2018,int,reg,usa,southwest airlines (airtran airways),8,182461
2018,int,reg,usa,spirit airlines,8,55070
2018,int,reg,usa,united airlines,8,363096
2018,int,flet,can,air transat,9,12622
2018,int,flet,eur,aerowings gmbh,9,9631
2018,int,flet,eur,tui airlines nederland,9,2120
2018,int,flet,mex,interjet (abc aerolineas),9,189
2018,int,flet,mex,magnicharters (grupo aereo monterrey),9,390
2018,int,flet,mex,vivaaerobus (aeroenlaces),9,1677
2018,int,flet,mex,volaris (concesionaria vuela cia de aviacion),9,320
2018,int,reg,asi,all nippon airways,9,5536
2018,int,reg,asi,china southern airlines,9,958
2018,int,reg,asi,hainan airlines,9,2223
2018,int,reg,can,air canada,9,44115
2018,int,reg,can,air transat,9,2807
2018,int,reg,can,sunwing airlines,9,24806
2018,int,reg,can,west jet,9,43754
2018,int,reg,csa,aerolineas argentinas,9,9097
2018,int,reg,csa,aerorepublica,9,5693
2018,int,reg,csa,avianca,9,44566
2018,int,reg,csa,copa airlines,9,94887
2018,int,reg,csa,lacsa (lineas aereas costarricences),9,6489
2018,int,reg,csa,lan chile airlines (latam chile),9,12885
2018,int,reg,csa,lan colombia (latam colombia),9,5167
2018,int,reg,csa,lan peru (latam peru),9,35120
2018,int,reg,csa,latam brasil (tam lineas aereas),9,11723
2018,int,reg,csa,taca international airlines,9,10735
2018,int,reg,csa,avianca (taca peru),9,13282
2018,int,reg,csa,tropic air limited,9,274
2018,int,reg,csa,volaris (costa rica y el salvador),9,10510
2018,int,reg,eur,air europa (air espana),9,11157
2018,int,reg,eur,air france,9,26764
2018,int,reg,eur,alitalia,9,12182
2018,int,reg,eur,blue panorama,9,1010
2018,int,reg,eur,british airways,9,17050
2018,int,reg,eur,edelweiss air ag,9,4657
2018,int,reg,eur,evelop airlines,9,9878
2018,int,reg,eur,iberia,9,46548
2018,int,reg,eur,klm,9,14810
2018,int,reg,eur,lufthansa,9,25501
2018,int,reg,eur,neos air,9,1897
2018,int,reg,eur,orbest airlines,9,5701
2018,int,reg,eur,thomas cook airlines,9,27374
2018,int,reg,eur,tui airways,9,55224
2018,int,reg,eur,tui fly belgium,9,5119
2018,int,reg,eur,tui airlines nederland,9,4441
2018,int,reg,eur,virgin atlantic airways limited,9,3062
2018,int,reg,eur,wamos air,9,10090
2018,int,reg,eur,xl airways france,9,2010
2018,int,reg,mex,aeromar,9,1230
2018,int,reg,mex,aeromexico (aerovias de mexico),9,532081
2018,int,reg,mex,aeromexico connect (aerolitoral),9,83231
2018,int,reg,mex,interjet (abc aerolineas),9,280639
2018,int,reg,mex,vivaaerobus (aeroenlaces),9,24542
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),9,208678
2018,int,reg,usa,virgin america (alaska airlines),9,97487
2018,int,reg,usa,american airlines,9,283636
2018,int,reg,usa,compass airlines,9,3684
2018,int,reg,usa,continental express (express jet),9,20614
2018,int,reg,usa,delta airlines,9,174732
2018,int,reg,usa,envoy air (american eagle airlines),9,41824
2018,int,reg,usa,frontier,9,30310
2018,int,reg,usa,jetblue,9,57727
2018,int,reg,usa,sun country airlines (mn airlines),9,4204
2018,int,reg,usa,mesa airlines,9,66579
2018,int,reg,usa,republic airlines,9,9282
2018,int,reg,usa,skywest airlines,9,14265
2018,int,reg,usa,southwest airlines (airtran airways),9,132957
2018,int,reg,usa,spirit airlines,9,34066
2018,int,reg,usa,united airlines,9,180281
2018,int,flet,can,air transat,10,13794
2018,int,flet,csa,tropic air limited,10,9
2018,int,flet,eur,aerowings gmbh,10,9777
2018,int,flet,eur,tui airlines nederland,10,2576
2018,int,flet,mex,aeromar,10,28
2018,int,flet,mex,interjet (abc aerolineas),10,150
2018,int,flet,usa,american airlines,10,354
2018,int,reg,asi,all nippon airways,10,5844
2018,int,reg,asi,china southern airlines,10,1521
2018,int,reg,asi,hainan airlines,10,2209
2018,int,reg,can,air canada,10,51314
2018,int,reg,can,air transat,10,2464
2018,int,reg,can,sunwing airlines,10,31650
2018,int,reg,can,west jet,10,59618
2018,int,reg,csa,aerolineas argentinas,10,9009
2018,int,reg,csa,aerorepublica,10,7118
2018,int,reg,csa,avianca,10,45552
2018,int,reg,csa,copa airlines,10,103721
2018,int,reg,csa,lacsa (lineas aereas costarricences),10,7179
2018,int,reg,csa,lan chile airlines (latam chile),10,14263
2018,int,reg,csa,lan colombia (latam colombia),10,10144
2018,int,reg,csa,lan peru (latam peru),10,37654
2018,int,reg,csa,latam brasil (tam lineas aereas),10,11743
2018,int,reg,csa,taca international airlines,10,11040
2018,int,reg,csa,avianca (taca peru),10,14575
2018,int,reg,csa,tropic air limited,10,267
2018,int,reg,csa,volaris (costa rica y el salvador),10,11980
2018,int,reg,eur,air europa (air espana),10,8670
2018,int,reg,eur,air france,10,28628
2018,int,reg,eur,alitalia,10,10195
2018,int,reg,eur,blue panorama,10,1195
2018,int,reg,eur,british airways,10,18262
2018,int,reg,eur,edelweiss air ag,10,7046
2018,int,reg,eur,evelop airlines,10,9492
2018,int,reg,eur,iberia,10,44324
2018,int,reg,eur,klm,10,15095
2018,int,reg,eur,lufthansa,10,28887
2018,int,reg,eur,neos air,10,2177
2018,int,reg,eur,orbest airlines,10,2998
2018,int,reg,eur,thomas cook airlines,10,26618
2018,int,reg,eur,tui airways,10,50874
2018,int,reg,eur,tui fly belgium,10,5579
2018,int,reg,eur,tui airlines nederland,10,4452
2018,int,reg,eur,virgin atlantic airways limited,10,3787
2018,int,reg,eur,wamos air,10,4024
2018,int,reg,eur,xl airways france,10,2327
2018,int,reg,mex,aeromar,10,1540
2018,int,reg,mex,aeromexico (aerovias de mexico),10,547001
2018,int,reg,mex,aeromexico connect (aerolitoral),10,96487
2018,int,reg,mex,interjet (abc aerolineas),10,297468
2018,int,reg,mex,vivaaerobus (aeroenlaces),10,29578
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),10,217864
2018,int,reg,usa,virgin america (alaska airlines),10,127631
2018,int,reg,usa,american airlines,10,364430
2018,int,reg,usa,compass airlines,10,3826
2018,int,reg,usa,continental express (express jet),10,22179
2018,int,reg,usa,delta airlines,10,190112
2018,int,reg,usa,envoy air (american eagle airlines),10,42653
2018,int,reg,usa,frontier,10,33641
2018,int,reg,usa,jetblue,10,60915
2018,int,reg,usa,sun country airlines (mn airlines),10,5230
2018,int,reg,usa,mesa airlines,10,75230
2018,int,reg,usa,republic airlines,10,11016
2018,int,reg,usa,skywest airlines,10,11048
2018,int,reg,usa,southwest airlines (airtran airways),10,162448
2018,int,reg,usa,spirit airlines,10,25707
2018,int,reg,usa,united airlines,10,277489
2018,int,flet,can,air transat,11,28968
2018,int,flet,can,sunwing airlines,11,1276
2018,int,flet,csa,copa airlines,11,160
2018,int,flet,csa,taca international airlines,11,296
2018,int,flet,eur,aerowings gmbh,11,8222
2018,int,flet,eur,azur air,11,6563
2018,int,flet,eur,polkie linie lotninicze,11,2121
2018,int,flet,eur,tui airways,11,3898
2018,int,flet,eur,tui airlines nederland,11,1057
2018,int,flet,mex,interjet (abc aerolineas),11,557
2018,int,flet,mex,vivaaerobus (aeroenlaces),11,3025
2018,int,flet,mex,volaris (concesionaria vuela cia de aviacion),11,708
2018,int,flet,usa,virgin america (alaska airlines),11,709
2018,int,flet,usa,swift air,11,132
2018,int,flet,usa,trans-exec air service,11,2
2018,int,reg,asi,all nippon airways,11,5971
2018,int,reg,asi,china southern airlines,11,1386
2018,int,reg,asi,hainan airlines,11,1665
2018,int,reg,can,air canada,11,79302
2018,int,reg,can,air transat,11,27359
2018,int,reg,can,sunwing airlines,11,69011
2018,int,reg,can,west jet,11,139623
2018,int,reg,csa,aerolineas argentinas,11,9675
2018,int,reg,csa,aerorepublica,11,6186
2018,int,reg,csa,avianca,11,45769
2018,int,reg,csa,copa airlines,11,102363
2018,int,reg,csa,lacsa (lineas aereas costarricences),11,9966
2018,int,reg,csa,lan chile airlines (latam chile),11,17518
2018,int,reg,csa,lan colombia (latam colombia),11,5882
2018,int,reg,csa,lan peru (latam peru),11,41373
2018,int,reg,csa,latam brasil (tam lineas aereas),11,10953
2018,int,reg,csa,taca international airlines,11,11265
2018,int,reg,csa,avianca (taca peru),11,14798
2018,int,reg,csa,tropic air limited,11,418
2018,int,reg,csa,volaris (costa rica y el salvador),11,13288
2018,int,reg,eur,air europa (air espana),11,8844
2018,int,reg,eur,air france,11,28346
2018,int,reg,eur,alitalia,11,6138
2018,int,reg,eur,blue panorama,11,1698
2018,int,reg,eur,british airways,11,15035
2018,int,reg,eur,edelweiss air ag,11,6470
2018,int,reg,eur,evelop airlines,11,6741
2018,int,reg,eur,iberia,11,42697
2018,int,reg,eur,klm,11,14901
2018,int,reg,eur,lufthansa,11,35792
2018,int,reg,eur,neos air,11,5281
2018,int,reg,eur,nordwind,11,2807
2018,int,reg,eur,thomas cook airlines,11,17304
2018,int,reg,eur,tui airways,11,34713
2018,int,reg,eur,tui fly belgium,11,6585
2018,int,reg,eur,tui airlines nederland,11,4338
2018,int,reg,eur,virgin atlantic airways limited,11,6634
2018,int,reg,eur,wamos air,11,4024
2018,int,reg,eur,xl airways france,11,4562
2018,int,reg,mex,aeromar,11,1822
2018,int,reg,mex,aeromexico (aerovias de mexico),11,551827
2018,int,reg,mex,aeromexico connect (aerolitoral),11,105518
2018,int,reg,mex,interjet (abc aerolineas),11,319555
2018,int,reg,mex,vivaaerobus (aeroenlaces),11,35096
2018,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,247025
2018,int,reg,usa,virgin america (alaska airlines),11,158595
2018,int,reg,usa,american airlines,11,393390
2018,int,reg,usa,compass airlines,11,4421
2018,int,reg,usa,continental express (express jet),11,24564
2018,int,reg,usa,delta airlines,11,201785
2018,int,reg,usa,envoy air (american eagle airlines),11,41383
2018,int,reg,usa,frontier,11,39490
2018,int,reg,usa,jetblue,11,76416
2018,int,reg,usa,sun country airlines (mn airlines),11,7179
2018,int,reg,usa,mesa airlines,11,78999
2018,int,reg,usa,republic airlines,11,11007
2018,int,reg,usa,skywest airlines,11,12171
2018,int,reg,usa,southwest airlines (airtran airways),11,203953
2018,int,reg,usa,spirit airlines,11,26726
2018,int,reg,usa,united airlines,11,370158
2018,int,flet,can,air transat,12,44899
2018,int,flet,can,sunwing airlines,12,10114
2018,int,flet,eur,aerowings gmbh,12,9281
2018,int,flet,eur,azur air,12,7275
2018,int,flet,eur,polkie linie lotninicze,12,1957
2018,int,flet,eur,tui airways,12,6039
2018,int,flet,eur,tui airlines nederland,12,1072
2018,int,flet,mex,interjet (abc aerolineas),12,41
2018,int,flet,mex,vivaaerobus (aeroenlaces),12,4349
2018,int,flet,usa,sun country airlines (mn airlines),12,634
2018,int,flet,usa,miami air international,12,1152
2018,int,flet,usa,swift air,12,119
2018,int,flet,usa,trans-exec air service,12,4
2018,int,flet,usa,ultimate jetcharters,12,43
2018,int,reg,asi,all nippon airways,12,5966
2018,int,reg,asi,china southern airlines,12,1242
2018,int,reg,asi,hainan airlines,12,1580
2018,int,reg,can,air canada,12,117539
2018,int,reg,can,air transat,12,39385
2018,int,reg,can,sunwing airlines,12,107595
2018,int,reg,can,west jet,12,177715
2018,int,reg,csa,aerolineas argentinas,12,10596
2018,int,reg,csa,aerorepublica,12,7472
2018,int,reg,csa,avianca,12,45181
2018,int,reg,csa,copa airlines,12,99821
2018,int,reg,csa,lacsa (lineas aereas costarricences),12,10906
2018,int,reg,csa,lan chile airlines (latam chile),12,16548
2018,int,reg,csa,lan colombia (latam colombia),12,5687
2018,int,reg,csa,lan peru (latam peru),12,39234
2018,int,reg,csa,latam brasil (tam lineas aereas),12,8750
2018,int,reg,csa,taca international airlines,12,11809
2018,int,reg,csa,avianca (taca peru),12,14336
